"spkid","full_name","name","neo","pha","diameter","e","a","q","i","om","w","ma","ad","tp"
54110458,"       (2021 CJ2)",,Y,Y,,0.7328,1.381,0.369,3.94,107.68,261.81,147.03,2.39,2460358.30
54110457,"       (2021 CK2)",,Y,Y,,0.6970,2.633,0.798,7.83,305.81,134.28,319.07,4.47,2460777.89
54111265,"       (2021 CF4)",,Y,Y,,0.7397,1.53,0.398,6.68,182.32,96.47,298.23,2.66,2460719.12
54114200,"       (2021 CW4)",,Y,Y,,0.5402,1.757,0.808,6.94,204.80,225.05,227.82,2.71,2460912.78
54115840,"       (2021 CD6)",,Y,Y,,0.5575,2.227,0.986,15.87,196.18,202.53,59.56,3.47,2460399.63
54125409,"       (2021 DC2)",,Y,Y,,0.6865,1.803,0.565,5.52,150.06,100.94,154.48,3.04,2460220.95
54125414,"       (2021 DH2)",,Y,Y,,0.7583,2.168,0.524,5.31,333.04,87.18,66.07,3.81,2460386.46
54125898,"       (2021 DM2)",,Y,Y,,0.2869,1.332,0.950,21.64,149.30,221.52,275.88,1.71,2460731.78
54130042,"       (2021 EV)",,Y,Y,,0.5119,2.145,1.047,8.83,30.58,188.66,30.05,3.24,2460504.71
54131484,"       (2021 EJ4)",,Y,Y,,0.6666,2.7,0.900,28.50,140.81,126.14,275.93,4.50,2460978.86
54131736,"       (2021 ED5)",,Y,Y,,0.7339,2.615,0.696,5.91,182.13,112.65,287.68,4.53,2460910.84
54133135,"       (2021 FG3)",,Y,Y,,0.7078,2.816,0.823,6.85,196.18,69.04,260.48,4.81,2461077.53
54135434,"       (2021 GY3)",,Y,Y,,0.6060,1.686,0.664,17.03,181.60,278.59,251.65,2.71,2460841.22
54135548,"       (2021 GM4)",,Y,Y,,0.3515,1.523,0.988,5.25,295.08,323.98,280.51,2.06,2460752.13
54136195,"       (2021 GB6)",,Y,Y,,0.7441,1.925,0.493,6.21,336.15,103.99,143.55,3.36,2460211.57
54136200,"       (2021 GM6)",,Y,Y,,0.6649,2.587,0.867,35.67,182.36,122.37,285.78,4.31,2460913.86
54137790,"       (2021 GX12)",,Y,Y,,0.3763,1.506,0.939,20.66,33.77,49.70,51.05,2.07,2460504.78
54137809,"       (2021 GN16)",,Y,Y,,0.1936,1.189,0.959,42.74,211.79,215.02,31.09,1.42,2460559.62
54137811,"       (2021 GP16)",,Y,Y,,0.3166,1.057,0.722,15.04,209.52,110.57,6.48,1.39,2460593.36
54142826,"       (2021 HC3)",,Y,Y,,0.6755,1.122,0.364,28.40,219.54,132.15,281.73,1.88,2460694.82
54150700,"       (2021 HK12)",,Y,Y,,0.6840,3.286,1.038,47.02,187.08,168.83,169.13,5.53,2459578.14
54143414,"       (2021 JY)",,Y,Y,,0.5766,1.595,0.675,36.16,44.51,76.60,299.67,2.51,2460723.82
54145212,"       (2021 JF6)",,Y,Y,,0.9359,2.463,0.158,9.23,10.44,42.50,335.94,4.77,2460694.91
54146072,"       (2021 KD)",,Y,Y,,0.1036,1.119,1.003,26.02,66.92,235.64,268.13,1.23,2460710.85
54147407,"       (2021 KT1)",,Y,Y,,0.5246,2.118,1.007,28.68,69.61,154.31,40.94,3.23,2460472.45
54161704,"       (2021 KG10)",,Y,Y,,0.3550,1.519,0.980,15.80,271.28,20.64,274.07,2.06,2460763.71
54297314,"       (2021 KA17)",,Y,Y,,0.3662,0.9611,0.609,6.11,45.20,81.16,294.84,1.31,2460662.79
54154697,"       (2021 LD1)",,Y,Y,,0.6470,2.803,0.989,39.26,110.83,183.57,250.66,4.62,2461121.01
54157345,"       (2021 LL2)",,Y,Y,,0.7142,1.727,0.494,3.11,225.41,159.69,144.45,2.96,2460267.94
54161318,"       (2021 MJ)",,Y,Y,,0.1956,0.8924,0.718,40.11,122.83,20.79,103.58,1.07,2460511.90
54161734,"       (2021 MX)",,Y,Y,,0.8827,2.588,0.304,18.29,267.20,236.69,298.43,4.87,2460860.60
54161801,"       (2021 MG1)",,Y,Y,,0.6533,2.763,0.958,24.24,173.93,183.79,241.57,4.57,2461152.24
54161861,"       (2021 MK1)",,Y,Y,,0.2880,0.8077,0.575,19.24,273.99,198.98,354.19,1.04,2460604.78
54166590,"       (2021 MU2)",,Y,Y,,0.6213,0.631,0.239,8.56,80.61,358.10,325.96,1.02,2460617.81
54166597,"       (2021 NT1)",,Y,Y,,0.2549,1.276,0.951,24.52,298.14,132.84,343.88,1.60,2460624.08
54166600,"       (2021 NW1)",,Y,Y,,0.5749,2,0.850,9.42,84.07,310.93,23.36,3.15,2460533.45
54166827,"       (2021 NY1)",,Y,Y,,0.5956,2.454,0.993,6.16,174.74,172.11,289.81,3.92,2460874.33
54168783,"       (2021 NC5)",,Y,Y,,0.8688,2.293,0.301,7.67,141.01,295.20,332.01,4.29,2459508.12
54170851,"       (2021 NM8)",,Y,Y,,0.6033,2.423,0.961,16.06,306.54,23.84,300.16,3.88,2460829.45
54178641,"       (2021 NT14)",,Y,Y,,0.4086,1.559,0.922,6.72,41.45,15.08,172.56,2.20,2460259.85
54177976,"       (2021 PT)",,Y,Y,,0.2462,1.225,0.924,10.15,152.30,234.00,79.48,1.53,2460491.11
54178640,"       (2021 PH2)",,Y,Y,,0.6006,0.8727,0.349,10.07,315.29,214.69,50.50,1.40,2460558.73
54179304,"       (2021 PH4)",,Y,Y,,0.6496,2.716,0.952,6.73,58.11,330.54,240.43,4.48,2461143.49
54184281,"       (2021 PC7)",,Y,Y,,0.3133,0.83,0.570,35.37,352.97,145.38,314.16,1.09,2460635.67
54184708,"       (2021 PC9)",,Y,Y,,0.6679,1.846,0.613,11.30,315.44,267.83,127.36,3.08,2460276.28
54186213,"       (2021 PL23)",,Y,Y,,0.5840,2.487,1.034,8.10,193.18,194.28,275.88,3.94,2460935.23
54186657,"       (2021 PA24)",,Y,Y,,0.6402,2.638,0.949,30.48,238.48,156.50,243.64,4.33,2461106.20
54186659,"       (2021 PD24)",,Y,Y,,0.3941,1.563,0.947,7.28,83.06,357.32,129.91,2.18,2460342.93
54191846,"       (2021 QA6)",,Y,Y,,0.7343,3.494,0.928,25.42,98.33,319.58,165.30,6.06,2459505.15
54244192,"       (2021 QP80)",,Y,Y,,0.4353,1.791,1.012,13.99,25.47,350.14,110.86,2.57,2460330.82
54195861,"       (2021 RW9)",,Y,Y,,0.7106,1.21,0.350,63.29,8.86,126.31,316.33,2.07,2459526.46
54196368,"       (2021 RU12)",,Y,Y,,0.6359,2.391,0.870,10.92,205.16,232.52,279.74,3.91,2460901.50
54199511,"       (2021 RR23)",,Y,Y,,0.5982,2.474,0.994,30.98,254.28,16.83,304.41,3.95,2460819.94
54200300,"       (2021 SN1)",,Y,Y,,0.7791,1.787,0.395,12.38,208.37,284.82,70.88,3.18,2460428.72
54201805,"       (2021 SX3)",,Y,Y,,0.6970,2.379,0.721,4.76,178.03,290.60,272.65,4.04,2460925.78
54202335,"       (2021 SP4)",,Y,Y,,0.4051,1.467,0.873,9.91,161.32,324.97,191.78,2.06,2460903.91
54203006,"       (2021 SZ4)",,Y,Y,,0.8073,1.543,0.297,26.40,28.39,129.58,160.80,2.79,2460287.88
54202340,"       (2021 TO1)",,Y,Y,,0.2104,1.25,0.987,40.27,17.89,328.39,31.16,1.51,2459452.31
54204643,"       (2021 TG4)",,Y,Y,,0.5843,2.202,0.915,7.78,46.94,216.50,20.82,3.49,2460531.49
54206538,"       (2021 TA8)",,Y,Y,,0.3433,1.307,0.858,21.27,42.24,114.88,255.16,1.76,2460759.48
54209486,"       (2021 TK15)",,Y,Y,,0.1339,1.115,0.966,56.51,31.55,162.37,35.82,1.26,2460557.70
54210293,"       (2021 TP21)",,Y,Y,,0.6775,2.519,0.812,25.41,8.06,116.30,255.11,4.23,2461025.94
54213618,"       (2021 TD32)",,Y,Y,,0.4212,1.638,0.948,25.33,218.91,133.30,169.99,2.33,2460238.79
54212683,"       (2021 UP1)",,Y,Y,,0.7453,2.752,0.701,42.59,222.69,67.92,252.18,4.80,2461099.85
54212684,"       (2021 UQ1)",,Y,Y,,0.6984,2.841,0.857,8.44,349.71,138.32,205.07,4.83,2461353.30
54213278,"       (2021 UN3)",,Y,Y,,0.7603,2.034,0.488,6.08,170.85,110.35,34.14,3.58,2460499.99
54213634,"       (2021 UM5)",,Y,Y,,0.6677,2.149,0.714,9.48,42.81,108.48,304.68,3.58,2460777.28
54214050,"       (2021 UU5)",,Y,Y,,0.7252,1.921,0.528,44.94,62.29,99.00,7.23,3.31,2460580.96
54215198,"       (2021 UV7)",,Y,Y,,0.5904,2.194,0.899,8.32,10.46,296.34,19.31,3.49,2459453.85
54216372,"       (2021 VW3)",,Y,Y,,0.5996,2.004,0.802,4.56,262.62,75.55,27.86,3.21,2460520.31
54216374,"       (2021 VB4)",,Y,Y,,0.6190,2.551,0.972,39.07,203.97,172.06,7.60,4.13,2459491.06
54217964,"       (2021 VO6)",,Y,Y,,0.3446,1.045,0.685,19.81,77.65,80.75,198.47,1.41,2460775.57
54217969,"       (2021 VS6)",,Y,Y,,0.5136,1.863,0.906,11.91,129.41,26.04,10.72,2.82,2460572.84
54219296,"       (2021 VK11)",,Y,Y,,0.3238,1.424,0.963,9.09,315.77,157.35,233.29,1.88,2460818.92
54220007,"       (2021 VG19)",,Y,Y,,0.5821,2.049,0.856,14.78,48.30,323.38,10.29,3.24,2460569.87
54220857,"       (2021 VN22)",,Y,Y,,0.3258,0.8863,0.598,4.49,303.53,236.36,274.73,1.18,2459599.69
54222424,"       (2021 VR27)",,Y,Y,,0.4955,2.033,1.026,3.53,131.59,352.34,337.62,3.04,2460666.33
54222425,"       (2021 WD)",,Y,Y,,0.6564,2.397,0.823,9.09,311.09,47.55,294.12,3.97,2460848.51
54239534,"       (2021 WC8)",,Y,Y,,0.7010,2.615,0.782,17.72,318.58,241.16,218.38,4.45,2461208.24
54226796,"       (2021 XG2)",,Y,Y,,0.4097,1.515,0.894,14.18,75.81,301.83,215.34,2.14,2460874.26
54228542,"       (2021 XU2)",,Y,Y,,0.4249,1.685,0.969,29.06,232.47,193.72,98.00,2.40,2460382.94
54229754,"       (2021 XJ5)",,Y,Y,,0.3963,1.431,0.864,12.15,272.35,112.95,266.93,2.00,2460762.16
54230517,"       (2021 XL6)",,Y,Y,,0.3392,1.477,0.976,23.19,59.89,343.83,223.53,1.98,2460848.97
54231658,"       (2021 YJ)",,Y,Y,,0.5618,2.303,1.009,32.37,274.25,176.47,288.58,3.60,2460853.77
54235430,"       (2022 AK)",,Y,Y,,0.5385,1.152,0.532,5.85,77.89,260.51,143.43,1.77,2460420.49
54235437,"       (2022 AP)",,Y,Y,,0.6204,2.563,0.973,11.40,73.68,343.31,251.19,4.15,2461053.41
54235471,"       (2022 AC1)",,Y,Y,,0.5451,1.759,0.800,8.16,250.29,307.80,39.37,2.72,2460507.29
54235476,"       (2022 AH1)",,Y,Y,,0.7199,2.75,0.770,5.07,76.85,318.40,231.55,4.73,2461194.95
54235530,"       (2022 AY1)",,Y,Y,,0.2389,1.194,0.908,25.52,107.26,117.71,323.93,1.48,2460648.22
54235662,"       (2022 AN2)",,Y,Y,,0.6265,2.389,0.892,12.61,92.67,328.02,282.89,3.89,2460889.45
54235673,"       (2022 AY2)",,Y,Y,,0.6145,2.412,0.930,10.94,42.06,332.23,280.70,3.89,2460901.81
54235676,"       (2022 AA3)",,Y,Y,,0.6904,2.369,0.733,8.00,94.08,126.19,254.71,4.00,2460990.01
54239714,"       (2022 AP7)",,Y,Y,,0.7148,2.923,0.833,13.83,192.38,113.56,183.76,5.01,2461493.99
54239541,"       (2022 BA)",,Y,Y,,0.4021,0.8079,0.483,28.45,111.20,223.42,23.09,1.13,2460583.49
54239715,"       (2022 BJ)",,Y,Y,,0.8004,2.394,0.478,6.81,102.38,278.80,278.32,4.31,2460907.45
54239841,"       (2022 BH1)",,Y,Y,,0.8659,2.331,0.312,8.61,316.11,46.71,295.66,4.35,2460832.78
54239889,"       (2022 BX1)",,Y,Y,,0.4255,1.512,0.869,2.95,289.69,300.61,119.83,2.16,2460374.41
54240400,"       (2022 BJ3)",,Y,Y,,0.6632,2.772,0.934,28.82,87.35,352.05,226.94,4.61,2461223.59
54240417,"       (2022 BJ4)",,Y,Y,,0.6494,1.974,0.692,2.79,124.75,90.33,326.85,3.26,2460693.74
54244194,"       (2022 BH7)",,Y,Y,,0.6447,1.362,0.484,19.17,148.84,108.04,210.41,2.24,2460841.82
54244538,"       (2022 CV)",,Y,Y,,0.6728,1.267,0.415,40.35,307.75,65.09,354.30,2.12,2460608.75
54244775,"       (2022 CY)",,Y,Y,,0.6370,1.63,0.592,13.77,345.80,272.00,71.78,2.67,2460448.92
54244790,"       (2022 CN1)",,Y,Y,,0.2229,1.322,1.028,27.67,127.43,6.83,287.87,1.62,2460711.76
54245557,"       (2022 CQ1)",,Y,Y,,0.6041,0.8963,0.355,24.18,340.24,307.48,326.59,1.44,2460629.26
54245558,"       (2022 CS1)",,Y,Y,,0.7352,2.16,0.572,13.83,150.39,97.47,343.67,3.75,2459672.09
54245819,"       (2022 CQ3)",,Y,Y,,0.6547,1.925,0.665,1.96,328.88,99.34,21.61,3.19,2460541.92
54246203,"       (2022 CR4)",,Y,Y,,0.6303,2.436,0.900,26.55,17.33,219.72,226.88,3.97,2461114.00
54248956,"       (2022 EX)",,Y,Y,,0.4753,1.813,0.951,27.53,156.86,325.08,39.24,2.68,2460503.29
54262971,"       (2022 FG)",,Y,Y,,0.6797,2.228,0.714,20.89,170.49,104.53,254.32,3.74,2460957.06
54266163,"       (2022 FU3)",,Y,Y,,0.4997,2.102,1.052,5.16,94.26,172.27,278.35,3.15,2460852.96
54267691,"       (2022 FJ4)",,Y,Y,,0.6713,2.802,0.921,20.22,342.90,328.38,155.29,4.68,2459861.43
54272754,"       (2022 FE6)",,Y,Y,,0.5792,2.008,0.845,9.96,166.08,116.77,294.56,3.17,2460789.43
54269648,"       (2022 GY2)",,Y,Y,,0.8650,2.167,0.293,6.20,195.36,237.85,298.49,4.04,2460799.55
54271298,"       (2022 GJ3)",,Y,Y,,0.3873,1.671,1.024,12.26,35.89,155.66,60.18,2.32,2460468.58
54275851,"       (2022 GN5)",,Y,Y,,0.4044,1.581,0.942,31.58,208.51,136.71,307.46,2.22,2460706.46
54275938,"       (2022 HB)",,Y,Y,,0.3814,1.064,0.658,6.43,42.28,61.73,158.69,1.47,2460423.72
54276725,"       (2022 HT2)",,Y,Y,,0.5771,1.848,0.782,1.61,298.29,20.60,323.31,2.91,2460694.03
54276732,"       (2022 HC3)",,Y,Y,,0.7629,2.926,0.694,5.63,216.17,98.13,157.78,5.16,2459799.31
54278655,"       (2022 HG5)",,Y,Y,,0.6774,2.905,0.937,12.20,152.78,154.90,160.89,4.87,2459792.30
54278314,"       (2022 JG1)",,Y,Y,,0.5108,1.974,0.966,10.69,132.65,38.80,333.53,2.98,2460674.98
54278657,"       (2022 JA2)",,Y,Y,,0.5002,1.935,0.967,26.23,189.77,328.32,359.40,2.90,2460602.13
54279032,"       (2022 JQ2)",,Y,Y,,0.3956,1.707,1.031,5.58,273.46,29.43,356.14,2.38,2460609.23
54280489,"       (2022 KA4)",,Y,Y,,0.6370,2.294,0.833,10.30,110.55,248.14,198.05,3.76,2461171.39
54280675,"       (2022 KM4)",,Y,Y,,0.7815,2.072,0.453,5.36,297.16,73.23,341.71,3.69,2459784.82
54280767,"       (2022 KP5)",,Y,Y,,0.7407,1.696,0.440,14.87,75.76,292.86,356.89,2.95,2460607.47
54281979,"       (2022 LB1)",,Y,Y,,0.6263,2.724,1.018,23.92,86.06,200.62,181.31,4.43,2461415.67
54282389,"       (2022 LX1)",,Y,Y,,0.6252,2.589,0.970,2.10,111.13,211.61,190.77,4.21,2461315.85
54287659,"       (2022 MN)",,Y,Y,,0.6334,2.163,0.793,5.59,103.93,257.71,243.22,3.53,2460977.32
54289653,"       (2022 ME4)",,Y,Y,,0.5611,2.402,1.054,13.52,132.64,167.56,219.89,3.75,2461129.69
54291609,"       (2022 MK5)",,Y,Y,,0.5303,2.215,1.040,10.82,325.39,359.43,243.88,3.39,2460988.86
54289929,"       (2022 NH1)",,Y,Y,,0.4043,1.211,0.721,22.55,148.32,266.09,190.51,1.70,2460829.57
54290589,"       (2022 OH)",,Y,Y,,0.6276,2.566,0.955,0.64,257.23,128.65,178.92,4.18,2459854.44
54290699,"       (2022 OL)",,Y,Y,,0.6740,2.066,0.674,6.58,328.99,240.08,290.35,3.46,2460810.41
54291613,"       (2022 OE2)",,Y,Y,,0.8992,2.447,0.247,4.68,107.58,330.15,347.86,4.65,2459835.66
54291772,"       (2022 OQ2)",,Y,Y,,0.6928,2.814,0.864,9.21,60.63,325.92,152.80,4.76,2459868.74
54291775,"       (2022 OT2)",,Y,Y,,0.5147,1.729,0.839,7.01,70.10,322.54,324.39,2.62,2460682.65
54292681,"       (2022 OY4)",,Y,Y,,0.5705,1.707,0.733,6.91,275.77,291.99,35.72,2.68,2460519.68
54297993,"       (2022 QZ5)",,Y,Y,,0.6940,1.814,0.555,10.72,37.44,69.86,281.60,3.07,2460794.77
54300842,"       (2022 QG41)",,Y,Y,,0.5358,2.062,0.957,8.65,37.80,11.25,233.92,3.17,2460979.19
54301957,"       (2022 QU60)",,Y,Y,,0.8124,2.436,0.457,27.90,33.42,72.79,184.79,4.42,2461276.41
54300306,"       (2022 RB)",,Y,Y,,0.6452,2.299,0.815,4.64,248.55,22.04,232.46,3.78,2461051.47
54302657,"       (2022 RX3)",,Y,Y,,0.6402,2.63,0.946,70.59,18.48,13.16,174.50,4.31,2459845.39
54303338,"       (2022 RE4)",,Y,Y,,0.5636,2.259,0.986,10.33,97.80,325.81,192.76,3.53,2461176.50
54303763,"       (2022 RM4)",,Y,Y,,0.5969,2.454,0.989,38.30,218.14,181.74,182.99,3.92,2461291.03
54307207,"       (2022 SN8)",,Y,Y,,0.5832,2.258,0.941,14.18,303.78,168.07,179.77,3.58,2459981.58
54308046,"       (2022 SF11)",,Y,Y,,0.3114,1.405,0.967,7.53,158.86,334.26,353.69,1.84,2460611.16
54308085,"       (2022 SD12)",,Y,Y,,0.6412,2.673,0.959,15.60,233.81,141.59,163.37,4.39,2459876.11
54308092,"       (2022 SW12)",,Y,Y,,0.5424,2.095,0.959,26.44,182.91,140.59,258.91,3.23,2460911.42
54316644,"       (2022 SF95)",,Y,Y,,0.5855,2.126,0.881,9.34,164.47,317.55,199.91,3.37,2461104.06
54375414,"       (2022 SF289)",,Y,Y,,0.6257,2.371,0.888,23.78,341.83,313.09,217.27,3.85,2461129.21
54313617,"       (2022 TN1)",,Y,Y,,0.4042,1.644,0.979,29.79,38.12,220.84,63.12,2.31,2460465.53
54316689,"       (2022 UN)",,Y,Y,,0.7067,2.247,0.659,9.87,27.10,274.51,228.64,3.83,2461049.39
54316902,"       (2022 UE1)",,Y,Y,,0.6705,2.704,0.891,12.68,42.48,43.03,144.44,4.52,2459948.69
54317193,"       (2022 UT2)",,Y,Y,,0.6558,2.61,0.898,13.18,161.34,147.45,183.76,4.32,2461354.42
54317860,"       (2022 UN3)",,Y,Y,,0.5440,2.202,1.004,19.67,354.04,348.04,235.84,3.40,2461012.09
54319455,"       (2022 UK7)",,Y,Y,,0.1722,1.144,0.947,44.36,214.13,53.36,339.65,1.34,2460625.76
54320190,"       (2022 UD9)",,Y,Y,,0.4025,1.46,0.872,9.03,93.47,47.70,349.85,2.05,2460618.67
54320196,"       (2022 UL9)",,Y,Y,,0.5838,1.472,0.613,3.83,181.02,112.37,69.64,2.33,2460474.33
54321077,"       (2022 UU11)",,Y,Y,,0.2501,0.9132,0.685,14.23,345.33,224.18,298.59,1.14,2460654.87
54322868,"       (2022 US21)",,Y,Y,,0.3894,0.9328,0.570,22.87,26.35,230.92,155.85,1.30,2460458.04
54322873,"       (2022 UX21)",,Y,Y,,0.6629,2.657,0.896,0.38,231.11,88.25,175.16,4.42,2459830.78
54322878,"       (2022 UC22)",,Y,Y,,0.4615,1.89,1.018,28.98,46.69,1.70,268.65,2.76,2460841.30
54322905,"       (2022 UE28)",,Y,Y,,0.4152,1.562,0.914,17.74,12.97,134.62,300.50,2.21,2460718.37
54326521,"       (2022 UJ65)",,Y,Y,,0.5954,1.906,0.771,9.91,250.64,245.01,235.01,3.04,2460934.11
54327193,"       (2022 VX2)",,Y,Y,,0.4463,1.686,0.933,12.24,207.93,136.18,338.14,2.44,2460649.05
54328070,"       (2022 WE4)",,Y,Y,,0.4448,1.83,1.016,17.74,230.84,184.60,270.03,2.64,2460826.56
54328414,"       (2022 WN4)",,Y,Y,,0.1529,1.102,0.934,27.95,81.60,125.58,100.53,1.27,2460482.49
54328941,"       (2022 WS4)",,Y,Y,,0.6816,2.844,0.906,6.18,87.78,54.68,126.95,4.78,2459982.61
54331802,"       (2022 XQ)",,Y,Y,,0.5108,1.619,0.792,46.27,79.49,72.65,334.04,2.45,2459970.76
54336235,"       (2022 YN2)",,Y,Y,,0.7556,2.68,0.655,19.23,87.80,263.61,161.71,4.70,2459880.80
54336634,"       (2022 YB4)",,Y,Y,,0.3901,1.512,0.922,3.10,68.26,112.10,311.23,2.10,2460692.55
54336809,"       (2022 YU4)",,Y,Y,,0.5306,2.024,0.950,5.20,54.79,140.76,179.23,3.10,2460076.73
54336955,"       (2022 YU5)",,Y,Y,,0.6594,2.617,0.891,12.92,325.88,54.00,171.43,4.34,2459864.19
54337032,"       (2022 YO6)",,Y,Y,,0.5268,1.671,0.790,7.77,320.16,238.79,263.05,2.55,2460812.89
54337424,"       (2022 YR6)",,Y,Y,,0.8110,2.777,0.525,2.66,61.53,278.60,12.19,5.03,2459888.24
54340315,"       (2022 YK9)",,Y,Y,,0.6463,2.818,0.997,9.25,39.20,150.93,117.48,4.64,2460036.60
54338717,"       (2023 AB1)",,Y,Y,,0.8322,3.076,0.516,28.22,121.94,90.44,351.43,5.64,2460011.38
54338832,"       (2023 AJ1)",,Y,Y,,0.5352,1.7,0.790,66.26,289.16,245.40,264.07,2.61,2460816.30
54340046,"       (2023 BU2)",,Y,Y,,0.7063,2.267,0.666,8.49,117.60,277.29,206.29,3.87,2461132.88
54340780,"       (2023 BY9)",,Y,Y,,0.0551,1.097,1.036,44.44,330.43,347.06,347.72,1.16,2460614.81
54340802,"       (2023 BA10)",,Y,Y,,0.8083,2.541,0.487,12.03,342.56,286.55,132.11,4.60,2460057.45
54340800,"       (2023 CM)",,Y,Y,,0.6133,2.212,0.855,1.46,283.15,302.95,163.64,3.57,2460054.30
54342225,"       (2023 DQ)",,Y,Y,,0.5396,1.613,0.742,32.90,165.93,75.22,259.95,2.48,2460808.37
54342522,"       (2023 DP1)",,Y,Y,,0.5068,1.862,0.918,3.12,97.33,142.52,207.11,2.81,2460994.70
54342545,"       (2023 DT1)",,Y,Y,,0.7549,2.573,0.631,3.71,185.81,253.23,153.72,4.52,2459956.89
54342612,"       (2023 EJ)",,Y,Y,,0.7530,1.392,0.344,35.78,359.81,296.62,312.66,2.44,2460679.35
54347929,"       (2023 EP1)",,Y,Y,,0.4474,1.167,0.645,31.37,349.94,81.56,143.02,1.69,2460417.66
54351264,"       (2023 EF3)",,Y,Y,,0.6969,2.553,0.774,55.69,152.45,113.64,120.64,4.33,2460101.28
54349266,"       (2023 FM)",,Y,Y,,0.6080,2.158,0.846,12.44,191.66,60.51,161.63,3.47,2460080.56
54351831,"       (2023 FR3)",,Y,Y,,0.6413,2.291,0.822,8.12,352.16,128.81,174.35,3.76,2459986.99
54352572,"       (2023 FC6)",,Y,Y,,0.4064,1.603,0.952,14.30,55.01,195.67,253.51,2.26,2460819.86
54353681,"       (2023 FG14)",,Y,Y,,0.3665,1.609,1.019,23.20,121.52,1.75,308.18,2.20,2460707.81
54354083,"       (2023 FR14)",,Y,Y,,0.4420,1.114,0.622,31.45,160.11,285.36,172.22,1.61,2460394.97
54354220,"       (2023 FS14)",,Y,Y,,0.6472,2.687,0.948,11.68,114.22,152.47,108.31,4.43,2460116.54
54354300,"       (2023 GF1)",,Y,Y,,0.5640,1.959,0.854,5.45,289.93,208.06,215.54,3.06,2461002.50
54354303,"       (2023 GJ1)",,Y,Y,,0.2765,1.396,1.010,17.19,56.57,197.05,294.69,1.78,2460709.84
54354357,"       (2023 GS1)",,Y,Y,,0.8970,2.185,0.225,2.87,350.58,64.68,15.84,4.15,2459996.59
54354410,"       (2023 GQ2)",,Y,Y,,0.4019,1.644,0.983,36.84,53.82,349.37,26.82,2.30,2460543.13
54354411,"       (2023 GR2)",,Y,Y,,0.8767,2.463,0.304,16.95,156.28,242.67,21.26,4.62,2459984.13
54356030,"       (2023 HS3)",,Y,Y,,0.5764,1.967,0.833,7.35,175.16,133.46,163.50,3.10,2460142.95
54356839,"       (2023 HX4)",,Y,Y,,0.5181,2.03,0.978,22.30,150.57,170.59,148.87,3.08,2460163.76
54357153,"       (2023 HO6)",,Y,Y,,0.4218,1.751,1.012,8.29,99.27,199.70,193.59,2.49,2460991.64
54358913,"       (2023 JG5)",,Y,Y,,0.6265,2.122,0.793,7.85,71.17,67.42,187.00,3.45,2461143.04
54359256,"       (2023 JD6)",,Y,Y,,0.4325,1.163,0.660,11.68,123.70,263.08,285.73,1.67,2460694.98
54359389,"       (2023 JH6)",,Y,Y,,0.2620,1.105,0.816,20.57,181.84,259.65,231.20,1.39,2460752.33
54359399,"       (2023 KK1)",,Y,Y,,0.6745,2.441,0.795,2.48,358.11,341.46,104.51,4.09,2460196.03
54359839,"       (2023 KP2)",,Y,Y,,0.7683,2.778,0.644,15.31,91.19,267.65,87.62,4.91,2460188.97
54360728,"       (2023 KM5)",,Y,Y,,0.1594,1.183,0.994,24.37,84.90,130.32,57.90,1.37,2460524.94
54373236,"       (2023 LV1)",,Y,Y,,0.5999,0.8075,0.323,12.25,273.75,205.87,30.26,1.29,2460578.22
54373330,"       (2023 LZ1)",,Y,Y,,0.2007,1.092,0.872,29.16,193.50,298.33,163.72,1.31,2460411.06
54373336,"       (2023 LF2)",,Y,Y,,0.6242,2.67,1.003,3.01,59.57,231.88,106.45,4.34,2460129.21
54373545,"       (2023 MK)",,Y,Y,,0.7130,2.492,0.715,15.07,98.52,60.83,139.34,4.27,2460044.20
54373713,"       (2023 MK1)",,Y,Y,,0.6025,2.425,0.964,13.61,166.73,181.47,101.06,3.89,2460213.39
54374363,"       (2023 MN5)",,Y,Y,,0.5409,2.241,1.029,38.46,137.39,193.06,113.52,3.45,2460214.06
54374472,"       (2023 MG6)",,Y,Y,,0.5313,2.204,1.033,18.11,295.53,359.32,137.80,3.38,2460142.94
54375413,"       (2023 OL)",,Y,Y,,0.7207,2.195,0.613,4.83,303.71,244.01,164.19,3.78,2460058.90
54375474,"       (2023 OQ)",,Y,Y,,0.6523,1.61,0.560,11.63,317.14,94.97,186.56,2.66,2460960.12
54375848,"       (2023 OZ1)",,Y,Y,,0.6282,2.294,0.853,29.59,296.47,310.21,138.32,3.73,2460112.96
54375849,"       (2023 OF2)",,Y,Y,,0.2336,1.241,0.951,16.61,305.32,172.13,158.95,1.53,2460377.53
54376460,"       (2023 OF5)",,Y,Y,,0.8997,1.772,0.178,11.40,147.48,308.26,341.18,3.37,2460198.56
54376544,"       (2023 OE6)",,Y,Y,,0.6494,2.535,0.889,40.27,153.31,224.27,96.59,4.18,2460205.07
54376545,"       (2023 OF6)",,Y,Y,,0.6312,2.622,0.967,9.51,237.77,178.91,69.47,4.28,2460301.34
54376678,"       (2023 PH)",,Y,Y,,0.6839,2.863,0.905,5.63,136.16,115.52,97.43,4.82,2460121.58
54376984,"       (2023 QB)",,Y,Y,,0.7339,2.028,0.540,3.73,82.07,141.54,163.87,3.52,2460120.45
54377396,"       (2023 QL1)",,Y,Y,,0.6028,1.053,0.418,27.36,337.68,125.40,318.85,1.69,2460645.62
