"spkid","full_name","name","neo","pha","diameter","e","a","q","i","om","w","ma","ad","tp"
54321090,"       (2022 UU12)",,Y,N,,0.4084,1.668,0.987,8.82,35.04,332.67,10.93,2.35,2459855.61
54321089,"       (2022 UV12)",,Y,N,,0.5510,2.211,0.993,9.56,39.09,327.41,6.86,3.43,2459856.62
54321091,"       (2022 UW12)",,Y,N,,0.5518,2.258,1.012,9.48,354.54,335.45,224.32,3.50,2461067.58
54321092,"       (2022 UX12)",,Y,N,,0.5799,2.454,1.031,7.55,34.57,47.05,349.89,3.88,2459922.92
54321093,"       (2022 UY12)",,Y,N,,0.6140,1.973,0.762,6.22,32.53,289.90,17.30,3.18,2459832.86
54321094,"       (2022 UZ12)",,Y,N,,0.3301,1.451,0.972,8.31,31.88,323.30,18.29,1.93,2459846.08
54321095,"       (2022 UA13)",,Y,N,,0.5854,0.7237,0.300,8.25,213.14,26.96,178.70,1.15,2460488.87
54321433,"       (2022 UB13)",,Y,N,,0.3666,1.562,0.989,9.28,213.84,192.75,358.05,2.13,2460604.37
54321446,"       (2022 UC13)",,Y,N,,0.4053,1.671,0.994,5.72,211.61,153.62,11.36,2.35,2459855.61
54321448,"       (2022 UD13)",,Y,N,,0.5723,1.946,0.832,2.30,224.24,229.01,246.20,3.06,2460913.83
54321447,"       (2022 UE13)",,Y,N,,0.5183,2.27,1.093,10.24,49.70,305.78,221.72,3.45,2461080.35
54321449,"       (2022 UF13)",,Y,N,,0.4572,1.473,0.800,15.75,36.20,88.65,322.86,2.15,2459950.87
54321451,"       (2022 UK13)",,Y,N,,0.5752,2.707,1.150,10.79,217.85,161.64,2.34,4.26,2459868.92
54321452,"       (2022 UL13)",,Y,N,,0.3326,1.309,0.873,18.89,216.12,67.45,180.47,1.74,2460873.15
54321453,"       (2022 UM13)",,Y,N,,0.2379,1.233,0.940,3.09,29.91,305.13,36.58,1.53,2459827.68
54321454,"       (2022 UN13)",,Y,N,,0.5274,1.735,0.820,6.27,303.63,171.43,333.11,2.65,2459942.87
54321455,"       (2022 UO13)",,Y,N,,0.3995,1.409,0.846,6.00,30.11,292.71,31.94,1.97,2459825.30
54321456,"       (2022 UP13)",,Y,N,,0.5729,2.36,1.008,2.61,353.49,29.49,1.84,3.71,2459872.73
54321457,"       (2022 UQ13)",,Y,N,,0.4567,1.851,1.005,1.06,198.79,188.18,284.24,2.70,2460794.00
54321458,"       (2022 UR13)",,Y,N,,0.7273,2.599,0.709,58.63,330.39,1.10,174.03,4.49,2459860.53
54321460,"       (2022 UA14)",,Y,N,,0.4614,1.568,0.845,0.28,238.77,97.01,22.76,2.29,2460555.14
54321459,"       (2022 UB14)",,Y,N,,0.7070,3.28,0.961,0.94,216.31,206.97,115.72,5.60,2459903.02
54321461,"       (2022 UC14)",,Y,N,,0.1870,0.9887,0.804,3.21,212.64,77.39,84.63,1.17,2460516.09
54321463,"       (2022 UD14)",,Y,N,,0.6072,2.337,0.918,5.65,208.68,143.99,206.85,3.76,2461155.78
54321462,"       (2022 UE14)",,Y,N,,0.1885,1.396,1.133,25.63,211.69,221.62,334.12,1.66,2459925.80
54321464,"       (2022 UK14)",,Y,N,,0.0620,1.144,1.073,7.80,43.37,340.89,232.86,1.22,2460758.42
54321804,"       (2022 UP14)",,Y,N,,0.7754,2.809,0.631,6.03,216.57,84.33,11.14,4.99,2459826.28
54321805,"       (2022 UQ14)",,Y,N,,0.1733,1.239,1.024,37.33,41.25,66.21,309.70,1.45,2459949.90
54321806,"       (2022 UR14)",,Y,N,,0.5990,2.44,0.978,5.19,34.73,326.80,6.61,3.90,2459852.93
